combination,r2,q2,mae,rmsd,threshold,model,predictions
"('Frequency_Stretch_12_13', 'Amplitude_Stretch_24_25', 'dihedral_[28, 27, 29, 11]')",0.42990058820861154,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.15275499 0.69497792 0.7589808  0.9969955  0.62264958 0.65528179
 0.57523134 0.49969785 0.70505784 1.02839095 1.05151921 0.20968079
 0.90604331 0.5628741  0.67700413 0.56898441 0.79845469 1.37010142]"
"('Frequency_Stretch_12_13', 'Amplitude_Stretch_24_25', 'bond_length_11-26')",0.39877091386946195,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.22534178 0.63694384 0.85053968 0.92546929 0.57430394 0.62207703
 0.56537198 0.50197508 0.65631925 0.94906032 1.04033259 0.1750554
 0.82429364 0.67327396 0.78068683 0.67265052 0.88573833 1.27524718]"
"('Frequency_Stretch_12_13', 'Amplitude_Stretch_24_25', 'aniso')",0.3997688783325243,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.22251238 0.629685   0.84928667 0.89660353 0.56231454 0.62550873
 0.56275214 0.4956138  0.63858374 0.97760487 1.03374932 0.18147987
 0.82838834 0.67278199 0.80382196 0.68495977 0.89640824 1.2726257 ]"
"('Frequency_Stretch_12_13', 'Amplitude_Stretch_24_25', 'iso')",0.46481544276368636,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.12412791 0.94364092 0.7872948  0.82943695 0.5337882  0.67752047
 0.59001313 0.49214113 0.64097411 0.87515731 1.22176431 0.16389439
 0.82298521 0.62076099 0.66579562 0.60315676 0.85020771 1.3920207 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'dipole_y_6-11-4')",0.2418012925298324,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.98162874 0.46809787 0.60617912 0.73312016 0.50833354 0.91763299
 0.87553546 0.93904985 0.60285663 0.90681518 0.89208325 0.39649085
 0.78341048 0.51979432 0.74667161 0.93389774 0.90942151 1.11366133]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'dipole_z_6-11-4')",0.3567599673468116,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.18893467 0.49019074 0.71373602 0.56233014 0.45580635 0.94151333
 0.96880672 1.0556135  0.79103626 1.00559331 1.00051246 0.72586431
 0.68563028 0.35121861 0.74630659 0.52083122 0.5352309  1.09552522]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'total_dipole_6-11-4')",0.2956024380142179,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97535945 0.71782335 0.31005281 0.74035531 0.70972    0.99527771
 0.97443411 1.00305298 0.61226678 0.87867524 0.97514988 0.45288614
 0.7418021  0.39859087 0.86478648 0.63105115 0.72612884 1.12726742]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'nbo_atom_14')",0.217584098137252,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.01489339 0.64474205 0.55458715 0.64512636 0.5920358  0.96297486
 0.94086632 0.94749372 0.58756935 0.80835882 0.89355561 0.31845631
 0.74207651 0.69868531 0.81623049 0.73214781 0.82264468 1.11223604]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'nbo_atom_11')",0.24801163422706463,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.15393213 0.39539221 0.72933986 0.74353494 0.44118742 0.80529589
 0.92132433 0.98329541 0.55638724 0.73272046 0.89760607 0.57987674
 0.5908712  0.70007212 0.90889061 0.73961649 0.85370242 1.10163506]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'nbo_atom_27')",0.26228639799160725,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.17574519 0.51543697 0.7432033  0.56732132 0.43391999 0.90357823
 0.83147418 0.90998267 0.50371503 0.82273577 0.83593389 0.45137357
 0.63456079 0.75868745 0.94114153 0.7972725  0.90207714 1.10652109]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'nbo_atom_6')",0.1951709024134598,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.05397891 0.4923008  0.63918354 0.79902643 0.53191883 0.86936346
 0.90284544 0.99122983 0.64092148 0.83463019 0.92043072 0.40986124
 0.73580385 0.69847078 0.80727541 0.68040605 0.76422003 1.0628136 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'nbo_atom_26')",0.21313416129171336,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.00804782 0.61357285 0.5165578  0.79907446 0.62417119 0.92542031
 0.90668444 0.98114479 0.67424044 0.83715881 0.94345276 0.31317788
 0.82235169 0.58027546 0.77534002 0.68609238 0.76801184 1.05990567]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B1_11-26')",0.1941924356298811,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0422396  0.51854421 0.62417906 0.78697894 0.54338922 0.87756198
 0.91119698 0.98422552 0.65453742 0.83392819 0.91687838 0.37756343
 0.74022515 0.69294977 0.80916852 0.68868567 0.77094176 1.0614868 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B5_11-26')",0.1941924356298811,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0422396  0.51854421 0.62417906 0.78697894 0.54338922 0.87756198
 0.91119698 0.98422552 0.65453742 0.83392819 0.91687838 0.37756343
 0.74022515 0.69294977 0.80916852 0.68868567 0.77094176 1.0614868 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'L_11-26')",0.19873929772605614,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07696557 0.53868504 0.60364208 0.78124686 0.55771018 0.91011744
 0.88923366 0.97837881 0.63911548 0.84367483 0.91413992 0.35167679
 0.76982084 0.64294403 0.83103368 0.70578654 0.80013957 1.00036931]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B1_B5_angle_11-26')",0.1941924356298811,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0422396  0.51854421 0.62417906 0.78697894 0.54338922 0.87756198
 0.91119698 0.98422552 0.65453742 0.83392819 0.91687838 0.37756343
 0.74022515 0.69294977 0.80916852 0.68868567 0.77094176 1.0614868 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B1_11-27')",0.19745427476773947,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03003006 0.51924334 0.61832843 0.77875955 0.52793013 0.88585202
 0.88939133 0.96036879 0.63618434 0.86025732 0.89475868 0.37982974
 0.74650841 0.68870881 0.88924778 0.68360032 0.77313067 1.07255088]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B5_11-27')",0.19637509776696005,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07169498 0.51746165 0.61814129 0.82128969 0.54532969 0.88888719
 0.90492325 0.98268114 0.66180861 0.7945518  0.88538897 0.3742976
 0.70893691 0.69799684 0.82140599 0.69963696 0.78824175 1.05200631]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'L_11-27')",0.20145979985697504,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0596125  0.5344547  0.59295378 0.84882287 0.56181097 0.87811496
 0.92971407 1.00743418 0.67716009 0.8235224  0.92541615 0.39852866
 0.7722001  0.65685093 0.7312216  0.6758416  0.69714626 1.06387481]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'loc_B5_11-27')",0.2158438639802085,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0134814  0.56893822 0.5658326  0.84780195 0.59491562 0.84189803
 0.96085114 1.03598109 0.72319869 0.79523197 0.96880955 0.40106583
 0.74299164 0.63554653 0.65514108 0.63627227 0.72401147 1.12271154]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'B1_B5_angle_11-27')",0.20743345033531901,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.1005625  0.57378702 0.6513969  0.71263362 0.48882831 0.85084888
 0.87196336 0.95144057 0.61522259 0.87969797 0.89318608 0.33998531
 0.70302533 0.73809527 0.8886426  0.72720952 0.82122368 1.02693108]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'dihedral_[28, 27, 29, 11]')",0.1977197621269896,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.01124193 0.53450025 0.59003665 0.80709136 0.55872407 0.89575561
 0.92559468 0.99826976 0.66951589 0.85618727 0.916808   0.39528935
 0.76262635 0.65762378 0.77572296 0.65496215 0.73777198 1.08695858]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'bond_length_11-26')",0.19905871340638515,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07850203 0.53920278 0.60302589 0.77978667 0.5590779  0.91141818
 0.88974463 0.97741823 0.63776502 0.84421323 0.91381787 0.35086224
 0.77133781 0.64133303 0.83108538 0.70652499 0.80102736 0.9985374 ]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'aniso')",0.21594659075692235,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03268224 0.49815565 0.65900597 0.67687095 0.4929501  0.86067527
 0.87180857 0.90928232 0.57183724 0.97210917 0.89998384 0.39168773
 0.75284153 0.69655314 0.90520374 0.7381486  0.81960418 1.08528038]"
"('Frequency_Stretch_12_13', 'dipole_x_6-11-4', 'iso')",0.19425239689064888,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.04644751 0.5117713  0.62800202 0.79076368 0.54483163 0.87397424
 0.90749612 0.98022504 0.65478768 0.83688858 0.91324203 0.37598812
 0.74094586 0.69393555 0.81194552 0.69038591 0.77287529 1.06017453]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'dipole_z_6-11-4')",0.3178169055163508,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.0194169  0.60741837 0.97177707 0.69043032 0.55986507 0.97080079
 0.95159912 0.9954199  0.58813681 1.02044563 0.97480639 0.62083843
 0.58510061 0.21874779 0.72750829 0.66584951 0.58078396 1.08573566]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'total_dipole_6-11-4')",0.22951344839652266,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88110387 0.71556903 0.7501193  0.8497506  0.70152151 0.96729137
 0.93509804 0.95052702 0.46998244 0.89615784 0.93477423 0.37425552
 0.63250182 0.38173211 0.80709743 0.75843017 0.74394445 1.08482387]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'nbo_atom_14')",0.20492542599322472,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92222167 0.59866657 0.80667255 0.81538458 0.60115502 0.92826515
 0.90056063 0.93458147 0.50724325 0.88537866 0.9006163  0.34949784
 0.67344695 0.50442719 0.77067629 0.84128944 0.81499796 1.07959909]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'nbo_atom_11')",0.25538560098403407,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.04542168 0.45466605 0.89457959 0.78254522 0.48870405 0.84468346
 0.90728719 0.94156104 0.43371489 0.78620137 0.88524338 0.55649019
 0.53710503 0.52622417 0.86920467 0.87766223 0.89015136 1.11323505]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'nbo_atom_27')",0.2536593722616802,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.06498924 0.58234387 0.90230279 0.64248923 0.49921791 0.93045822
 0.83412005 0.88555431 0.40533671 0.86108954 0.83749551 0.42058312
 0.58039127 0.60934934 0.90017982 0.87692712 0.89818854 1.10366402]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'nbo_atom_6')",0.21897407844638228,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.97555871 0.45692856 0.82199408 0.84938546 0.53065177 0.89164015
 0.8582817  0.96054543 0.47972533 0.90175049 0.91163674 0.48594222
 0.68542325 0.51173522 0.75198637 0.84998388 0.81927469 1.09223658]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'nbo_atom_26')",0.2047678251191375,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92216517 0.59138784 0.80255366 0.83172661 0.60199553 0.92315435
 0.8961512  0.9381859  0.51728501 0.88948868 0.9055329  0.35085543
 0.68239243 0.49171503 0.76588494 0.83903311 0.81082652 1.0743463 ]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B1_11-26')",0.20457986927800909,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92609927 0.57880372 0.80714579 0.82737957 0.59168518 0.91910415
 0.89558559 0.93792674 0.51704394 0.89055287 0.90242572 0.35820732
 0.67798936 0.50065555 0.76772029 0.84480246 0.81538798 1.07616512]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B5_11-26')",0.20457986927800909,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92609927 0.57880372 0.80714579 0.82737957 0.59168518 0.91910415
 0.89558559 0.93792674 0.51704394 0.89055287 0.90242572 0.35820732
 0.67798936 0.50065555 0.76772029 0.84480246 0.81538798 1.07616512]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'L_11-26')",0.20918729613244513,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89197769 0.54047224 0.80195801 0.81654289 0.56395841 0.89034516
 0.91162543 0.93942839 0.53756516 0.88996977 0.90147381 0.39053222
 0.66523297 0.53577513 0.73715036 0.86262704 0.81112115 1.14692479]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B1_B5_angle_11-26')",0.20457986927800909,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92609927 0.57880372 0.80714579 0.82737957 0.59168518 0.91910415
 0.89558559 0.93792674 0.51704394 0.89055287 0.90242572 0.35820732
 0.67798936 0.50065555 0.76772029 0.84480246 0.81538798 1.07616512]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B1_11-27')",0.20683266603604478,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.91760357 0.57912744 0.80047712 0.82050775 0.57855818 0.92527398
 0.8778492  0.91887598 0.50358827 0.91134784 0.88433438 0.36015825
 0.68355794 0.50044131 0.83534043 0.83709026 0.81570977 1.08483895]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B5_11-27')",0.2045826078649885,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.92534727 0.57853669 0.80673244 0.82599114 0.59139004 0.91868847
 0.89576219 0.93802081 0.51711608 0.89184872 0.90346104 0.35841931
 0.67932161 0.50069823 0.76730206 0.84450475 0.81498752 1.07655224]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'L_11-27')",0.2087431031852326,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.93068921 0.59852181 0.80225241 0.87921741 0.61142058 0.9216087
 0.90937977 0.9527116  0.52307623 0.88491156 0.90848146 0.37096028
 0.6936946  0.46379032 0.70922933 0.83890314 0.75890149 1.07693072]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'loc_B5_11-27')",0.2294173908166347,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.88350605 0.63806806 0.76140184 0.89594972 0.65122653 0.88514086
 0.9470897  0.98868738 0.57732318 0.85514348 0.95661873 0.38189002
 0.6756259  0.41872969 0.59740825 0.80608203 0.77076631 1.14402288]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'B1_B5_angle_11-27')",0.21114333446274558,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.96720818 0.62305163 0.83368836 0.77990854 0.5571859  0.89907567
 0.86975704 0.9162232  0.48807885 0.91993882 0.8868715  0.32984739
 0.64685724 0.53726616 0.82637865 0.86118259 0.84324918 1.04891172]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'dihedral_[28, 27, 29, 11]')",0.20853314265898282,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89210022 0.59609038 0.77252389 0.84888693 0.60825137 0.93884055
 0.91060345 0.95227868 0.53157711 0.9148136  0.90215951 0.3768637
 0.70129044 0.46111083 0.73177131 0.81109568 0.7810137  1.10340927]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'bond_length_11-26')",0.20895731134910267,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.89237151 0.54154969 0.80207845 0.81798126 0.56379558 0.89090306
 0.91001974 0.94005925 0.53775073 0.88986376 0.90168949 0.38969332
 0.66505933 0.53463708 0.73848032 0.86228567 0.81143706 1.14502532]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'aniso')",0.2210577504365886,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.9477375  0.5454051  0.7912766  0.71910935 0.53448773 0.89316451
 0.86466524 0.88324134 0.47890947 0.99882195 0.89120603 0.37567509
 0.70500418 0.55418355 0.86432033 0.8475071  0.84663064 1.09333491]"
"('Frequency_Stretch_12_13', 'dipole_y_6-11-4', 'iso')",0.20496809903648994,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[0.93821231 0.56023623 0.81338402 0.83572223 0.59415535 0.90968885
 0.88622551 0.92826989 0.5196455  0.89765275 0.89330366 0.3547489
 0.68128505 0.50500397 0.77489392 0.84849429 0.82069628 1.07306193]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'total_dipole_6-11-4')",0.31004827903602394,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03441784 0.66277874 0.90809643 0.71009807 0.60542252 0.97082273
 0.97717783 1.01817708 0.60546396 0.98860911 0.9939117  0.61569761
 0.57262657 0.26095423 0.76870557 0.5483934  0.51961756 1.07370966]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'nbo_atom_14')",0.3143039208284011,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.03708949 0.69781194 0.95136738 0.63329367 0.59958189 1.00017457
 0.98604931 0.9993668  0.57988178 0.98061734 0.97733643 0.59436519
 0.56205199 0.2858434  0.75739061 0.56922181 0.53386616 1.08937087]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'nbo_atom_11')",0.3369357240740056,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.15203436 0.50719664 0.99487978 0.66722876 0.47822495 0.88882653
 0.97106414 1.0180552  0.56400601 0.89838306 0.96736201 0.76340691
 0.48126111 0.3446203  0.83628734 0.59960112 0.60501417 1.09722823]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'nbo_atom_27')",0.36534636066839243,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.18730055 0.61152583 1.05934915 0.49405014 0.46044902 0.97490422
 0.8932459  0.95095879 0.49101724 0.977365   0.91169536 0.69164953
 0.48111033 0.36847502 0.87872268 0.65197567 0.64342082 1.10746536]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'nbo_atom_6')",0.30595455684548656,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07305379 0.60206081 0.93711636 0.69203308 0.55372569 0.94885272
 0.96644636 1.02393686 0.63952113 0.9897023  0.98901698 0.63622112
 0.58512597 0.30942036 0.7544036  0.54666645 0.51974228 1.06763477]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'nbo_atom_26')",0.3067333525436029,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.05720605 0.63244122 0.93091026 0.69967755 0.5772341  0.96021774
 0.96744491 1.02024009 0.63589389 0.99018831 0.99297893 0.61407213
 0.59359026 0.28228075 0.74868129 0.54849434 0.51780143 1.06532735]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'B1_11-26')",0.30591859669496757,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07015427 0.60812586 0.93764806 0.69039501 0.55663447 0.95074965
 0.96821747 1.02260391 0.64074183 0.99020358 0.98862844 0.63088285
 0.58439292 0.30623007 0.75454713 0.54769091 0.51963027 1.06720392]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'B5_11-26')",0.30591859669496757,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07015427 0.60812586 0.93764806 0.69039501 0.55663447 0.95074965
 0.96821747 1.02260391 0.64074183 0.99020358 0.98862844 0.63088285
 0.58439292 0.30623007 0.75454713 0.54769091 0.51963027 1.06720392]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'L_11-26')",0.30647388024148026,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.06458388 0.59631621 0.93314384 0.68670483 0.5476153  0.93999095
 0.9749298  1.02579989 0.65232345 0.98742659 0.98981691 0.64250924
 0.58014034 0.32489201 0.74751571 0.54154689 0.51192488 1.08749988]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'B1_B5_angle_11-26')",0.30591859669496757,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.07015427 0.60812586 0.93764806 0.69039501 0.55663447 0.95074965
 0.96821747 1.02260391 0.64074183 0.99020358 0.98862844 0.63088285
 0.58439292 0.30623007 0.75454713 0.54769091 0.51963027 1.06720392]"
"('Frequency_Stretch_12_13', 'dipole_z_6-11-4', 'B1_11-27')",0.3120188368106438,-inf,inf,inf,0.75,<modeling.LinearRegressionModel object at 0x00000293447DC6A0>,"[1.05473477 0.60905339 0.93112273 0.67701627 0.53475315 0.96281452
 0.93897112 0.99062105 0.61672449 1.02807828 0.95920597 0.63751755
 0.59217401 0.29663469 0.86356799 0.53898016 0.5200523  1.08265819]"
